Id,Category
1261,9
1262,1
1263,7
1264,1
1265,9
1266,5
1267,10
1268,10
1269,8
1270,9
1271,1
1272,7
1273,1
1274,1
1275,1
1276,1
1277,10
1278,8
1279,9
1280,9
1281,9
1282,9
1283,5
1284,8
1285,9
1286,9
1287,9
1288,10
1289,9
1290,1
1291,8
1292,1
1293,9
1294,1
1295,1
1296,1
1297,8
1298,9
1299,1
1300,9
1301,8
1302,1
1303,9
1304,8
1305,9
1306,8
1307,9
1308,1
1309,1
1310,9
1311,1
1312,9
1313,9
1314,10
1315,1
1316,8
1317,8
1318,9
1319,10
1320,1
1321,7
1322,9
1323,1
1324,8
1325,1
1326,9
1327,1
1328,1
1329,9
1330,10
1331,9
1332,8
1333,1
1334,9
1335,1
1336,8
1337,8
1338,9
1339,9
1340,2
1341,8
1342,1
1343,8
1344,9
1345,9
1346,1
1347,7
1348,8
1349,10
1350,9
1351,5
1352,1
1353,1
1354,8
1355,7
1356,1
1357,7
1358,1
1359,8
1360,7
1361,9
1362,8
1363,1
1364,10
1365,1
1366,9
1367,9
1368,9
1369,9
1370,1
1371,9
1372,7
1373,1
1374,9
1375,9
1376,10
1377,8
1378,1
1379,8
1380,9
1381,1
1382,9
1383,10
1384,5
1385,1
1386,9
1387,8
1388,9
1389,1
1390,10
1391,1
1392,9
1393,1
1394,8
1395,8
1396,10
1397,8
1398,8
1399,9
1400,1
1401,9
1402,9
1403,8
1404,9
1405,1
1406,1
1407,1
1408,9
1409,9
1410,1
1411,9
1412,7
1413,8
1414,8
1415,1
1416,8
1417,1
1418,9
1419,8
1420,8
1421,7
1422,1
1423,1
1424,10
1425,9
1426,7
1427,7
1428,1
1429,9
1430,9
1431,7
1432,8
1433,1
1434,8
1435,1
1436,5
1437,8
1438,10
1439,1
1440,9
1441,1
1442,9
1443,8
1444,10
1445,8
1446,8
1447,10
1448,1
1449,8
1450,1
1451,1
1452,8
1453,9
1454,1
1455,1
1456,9
1457,8
1458,1
1459,1
1460,9
1461,8
1462,9
1463,8
1464,9
1465,10
1466,9
1467,9
1468,1
1469,9
1470,5
1471,1
1472,1
1473,9
1474,7
1475,10
1476,9
1477,1
1478,8
1479,7
1480,9
1481,8
1482,9
1483,9
1484,8
1485,5
1486,9
1487,8
1488,8
1489,7
1490,1
1491,8
1492,8
1493,1
1494,10
1495,9
1496,9
1497,1
1498,9
1499,10
1500,8
1501,7
1502,8
1503,1
1504,9
1505,9
1506,9
1507,7
1508,9
1509,1
1510,1
1511,10
1512,9
1513,7
1514,1
1515,9
1516,10
1517,8
1518,8
1519,8
1520,2
1521,1
1522,1
1523,1
1524,9
1525,5
1526,1
1527,9
1528,9
1529,1
1530,10
1531,8
1532,9
1533,7
1534,8
1535,1
1536,8
1537,2
1538,1
1539,9
1540,9
1541,7
1542,8
1543,1
1544,7
1545,8
1546,9
1547,9
1548,10
1549,1
1550,1
1551,8
1552,7
1553,1
1554,1
1555,9
1556,8
1557,9
1558,7
1559,9
1560,1
1561,1
1562,1
1563,8
1564,1
1565,7
1566,9
1567,7
1568,9
1569,9
1570,1
1571,8
1572,10
1573,9
1574,10
1575,1
1576,1
1577,1
1578,9
1579,7
1580,9
1581,7
1582,8
1583,9
1584,8
1585,1
1586,10
1587,1
1588,9
1589,1
1590,8
1591,10
1592,9
1593,10
1594,10
1595,9
1596,10
1597,7
1598,1
1599,10
1600,9
1601,9
1602,1
1603,9
1604,8
1605,8
1606,7
1607,1
1608,7
1609,1
1610,9
1611,8
1612,9
1613,9
1614,7
1615,7
1616,1
1617,2
1618,9
1619,1
1620,8
1621,1
1622,1
1623,1
1624,10
1625,8
1626,8
1627,8
1628,9
1629,1
1630,9
1631,1
1632,8
1633,9
1634,1
1635,1
1636,7
1637,8
1638,5
1639,1
1640,9
1641,8
1642,9
1643,1
1644,9
1645,1
1646,1
1647,8
1648,9
1649,9
1650,7
1651,8
1652,8
1653,9
1654,9
1655,1
1656,9
1657,10
1658,5
1659,8
1660,8
1661,9
1662,1
1663,5
1664,9
1665,7
1666,8
1667,8
1668,9
1669,9
1670,9
1671,9
1672,7
1673,8
1674,9
1675,9
1676,1
1677,7
1678,1
1679,1
1680,8
1681,9
1682,5
1683,1
1684,5
1685,8
1686,9
1687,1
1688,1
1689,9
1690,9
1691,1
1692,8
1693,9
1694,5
1695,9
1696,8
1697,9
1698,9
1699,5
1700,10
1701,9
1702,8
1703,9
1704,8
1705,8
1706,8
1707,10
1708,9
1709,7
1710,9
1711,10
1712,5
1713,9
1714,1
1715,8
1716,1
1717,8
1718,9
1719,9
1720,1
1721,7
1722,9
1723,9
1724,9
1725,9
1726,9
1727,10
1728,8
1729,9
1730,8
1731,8
1732,9
1733,1
1734,8
1735,1
1736,1
1737,7
1738,7
1739,8
1740,5
1741,7
1742,9
1743,9
1744,1
1745,8
1746,10
1747,9
1748,9
1749,9
1750,9
1751,1
1752,1
1753,10
1754,9
1755,1
1756,1
1757,9
1758,1
1759,9
1760,9
1761,9
1762,9
1763,7
1764,1
1765,9
1766,9
1767,5
1768,1
1769,1
1770,1
1771,8
1772,8
1773,8
1774,1
1775,9
1776,10
1777,9
1778,1
1779,9
1780,1
1781,8
1782,9
1783,9
1784,9
1785,9
1786,8
1787,8
1788,1
1789,9
1790,8
1791,7
1792,9
1793,1
1794,8
1795,1
1796,8
1797,8
1798,9
1799,9
1800,9
1801,9
1802,8
1803,9
1804,6
1805,1
1806,9
1807,9
1808,9
1809,1
1810,8
1811,1
1812,1
1813,1
1814,10
1815,9
1816,8
1817,7
1818,9
1819,10
1820,9
1821,10
1822,9
1823,9
1824,9
1825,9
1826,1
1827,9
1828,9
1829,8
1830,1
1831,9
1832,1
1833,8
1834,7
1835,9
1836,10
1837,9
1838,8
1839,1
1840,8
1841,1
1842,9
1843,8
1844,9
1845,1
1846,8
1847,9
1848,1
1849,8
1850,1
1851,5
1852,8
1853,9
1854,7
1855,1
1856,8
1857,7
1858,1
1859,7
1860,8
1861,1
1862,1
1863,8
1864,8
1865,9
1866,8
1867,9
1868,9
1869,1
1870,1
1871,5
1872,7
1873,10
1874,1
1875,10
1876,10
1877,1
1878,1
1879,6
1880,8
1881,8
1882,1
1883,1
1884,1
1885,1
1886,9
1887,8
1888,8
1889,9
1890,1
1891,9
1892,9
1893,8
1894,9
1895,8
1896,9
1897,8
1898,9
1899,8
1900,1
1901,9
1902,1
1903,7
1904,8
1905,1
1906,8
1907,1
1908,1
1909,1
1910,10
1911,8
1912,1
1913,9
1914,9
1915,9
1916,1
1917,1
1918,8
1919,9
1920,8
1921,8
1922,10
1923,7
1924,1
1925,9
1926,5
1927,1
1928,9
1929,1
1930,5
1931,8
1932,1
1933,1
1934,1
1935,9
1936,10
1937,1
1938,7
1939,9
1940,7
1941,1
1942,9
1943,9
1944,7
1945,9
1946,1
1947,8
1948,10
1949,5
1950,9
1951,10
1952,10
1953,7
1954,9
1955,9
1956,1
1957,8
1958,9
1959,9
1960,9
1961,10
1962,1
1963,1
1964,9
1965,10
1966,5
1967,8
1968,7
1969,1
1970,6
1971,9
1972,1
1973,9
1974,7
1975,9
1976,9
1977,10
1978,9
1979,1
1980,1
1981,7
1982,1
1983,9
1984,1
1985,9
1986,9
1987,1
1988,8
1989,8
1990,1
1991,1
1992,10
1993,9
1994,9
1995,8
1996,8
1997,1
1998,1
1999,7
2000,1
2001,5
2002,9
2003,9
2004,7
2005,8
2006,10
2007,9
2008,9
2009,1
2010,9
2011,9
2012,1
2013,8
2014,7
2015,8
2016,7
2017,1
2018,9
2019,8
2020,1
2021,7
2022,9
2023,9
2024,9
2025,9
2026,1
2027,9
2028,1
2029,7
2030,1
2031,8
2032,10
2033,7
2034,8
2035,8
2036,1
2037,7
2038,8
2039,1
2040,1
2041,9
2042,8
2043,7
2044,1
2045,1
2046,8
2047,8
2048,9
2049,9
2050,7
2051,1
2052,7
2053,8
2054,1
2055,1
2056,7
2057,9
2058,9
2059,9
2060,9
2061,1
2062,10
2063,1
2064,10
2065,9
2066,2
2067,9
2068,1
2069,9
2070,1
2071,9
2072,8
2073,9
2074,1
2075,10
2076,8
2077,9
2078,7
2079,7
2080,1
2081,9
2082,9
2083,9
2084,9
2085,9
2086,9
2087,1
2088,7
2089,7
2090,9
2091,1
2092,1
2093,9
2094,8
2095,8
2096,8
2097,1
2098,1
2099,10
2100,9
2101,9
2102,9
2103,9
2104,1
2105,9
2106,8
2107,1
2108,1
2109,8
2110,1
2111,9
2112,9
2113,9
2114,1
2115,8
2116,1
2117,1
2118,10
2119,8
2120,9
2121,7
2122,9
2123,10
2124,8
2125,1
2126,1
2127,7
2128,7
2129,10
2130,7
2131,9
2132,9
2133,10
2134,1
2135,5
2136,8
2137,6
2138,9
2139,1
2140,10
2141,9
2142,1
2143,1
2144,7
2145,1
2146,9
2147,1
2148,9
2149,8
2150,1
2151,9
2152,8
2153,7
2154,8
2155,7
2156,10
2157,1
2158,8
2159,5
2160,7
2161,1
2162,9
2163,9
2164,10
2165,9
2166,1
2167,10
2168,8
2169,1
2170,1
2171,7
2172,9
2173,9
2174,1
2175,1
2176,8
2177,7
2178,1
2179,9
2180,1
2181,1
2182,1
2183,5
2184,9
2185,9
2186,7
2187,1
2188,1
2189,1
2190,10
2191,9
2192,1
2193,1
2194,9
2195,9
2196,9
2197,9
2198,10
2199,1
2200,1
2201,2
2202,1
2203,1
2204,1
2205,9
2206,1
2207,8
2208,8
2209,1
2210,1
2211,8
2212,8
2213,1
2214,2
2215,1
2216,9
2217,7
2218,8
2219,9
2220,8
2221,1
2222,7
2223,1
2224,9
2225,1
2226,8
2227,9
2228,8
2229,1
2230,1
2231,9
2232,7
2233,8
2234,7
2235,6
2236,10
2237,1
2238,9
2239,5
2240,10
2241,9
2242,1
2243,8
2244,9
2245,9
2246,9
2247,9
2248,9
2249,8
2250,7
2251,9
2252,1
2253,1
2254,8
2255,10
2256,1
2257,9
2258,1
2259,1
2260,9
2261,8
2262,1
2263,8
2264,10
2265,1
2266,10
2267,7
2268,10
2269,8
2270,8
2271,9
2272,10
2273,8
2274,9
2275,9
2276,8
2277,8
2278,9
2279,8
2280,1
2281,9
2282,1
2283,1
2284,9
2285,9
2286,1
2287,1
2288,9
2289,8
2290,9
2291,1
2292,10
2293,7
2294,1
2295,10
2296,7
2297,1
2298,9
2299,9
2300,1
2301,8
2302,8
2303,7
2304,9
2305,1
2306,8
2307,1
2308,10
2309,1
2310,8
2311,8
2312,1
2313,9
2314,9
2315,8
2316,9
2317,9
2318,9
2319,9
2320,1
2321,8
2322,1
2323,8
2324,8
2325,8
2326,9
2327,1
2328,1
2329,7
2330,8
2331,9
2332,9
2333,1
2334,1
2335,8
2336,9
2337,1
2338,9
2339,8
2340,10
2341,1
2342,9
2343,1
2344,8
2345,8
2346,1
2347,1
2348,5
2349,1
2350,8
2351,8
2352,7
2353,7
2354,8
2355,9
2356,1
2357,9
2358,8
2359,1
2360,1
2361,7
2362,1
2363,9
2364,1
2365,7
2366,1
2367,1
2368,8
2369,1
2370,1
2371,1
2372,8
2373,8
2374,1
2375,1
2376,8
2377,8
2378,1
2379,1
2380,9
2381,1
2382,7
2383,1
2384,10
2385,9
2386,1
2387,1
2388,1
2389,1
2390,8
2391,10
2392,1
2393,1
2394,1
2395,8
2396,1
2397,8
2398,1
2399,1
2400,9
2401,1
2402,1
2403,8
2404,9
2405,10
2406,9
2407,1
2408,6
2409,9
2410,8
2411,1
2412,8
2413,9
2414,8
2415,1
2416,1
2417,9
2418,1
2419,1
2420,5
2421,8
2422,8
2423,1
2424,9
2425,8
2426,10
2427,8
2428,9
2429,7
2430,9
2431,1
2432,8
2433,1
2434,5
2435,1
2436,1
2437,7
2438,9
2439,9
2440,8
2441,9
2442,8
2443,1
2444,1
2445,9
2446,8
2447,9
2448,1
2449,8
2450,1
2451,10
2452,1
2453,8
2454,9
2455,7
2456,8
2457,10
2458,8
2459,8
2460,10
2461,1
2462,1
2463,9
2464,1
2465,10
2466,9
2467,8
2468,1
2469,1
2470,9
2471,7
2472,7
2473,8
2474,8
2475,1
2476,8
2477,9
2478,10
2479,8
2480,1
2481,5
2482,9
2483,9
2484,10
2485,7
2486,1
2487,1
2488,9
2489,1
2490,9
2491,9
2492,1
2493,9
2494,9
2495,5
2496,9
2497,8
2498,7
2499,8
2500,9
2501,8
2502,5
2503,5
2504,9
2505,9
2506,1
2507,8
2508,9
2509,9
2510,10
2511,9
2512,1
2513,1
2514,9
2515,9
2516,8
2517,5
2518,8
2519,9
2520,8
2521,8
2522,8
2523,8
2524,9
2525,8
2526,9
2527,8
2528,9
2529,8
2530,9
2531,9
2532,1
2533,1
2534,10
2535,9
2536,1
2537,8
2538,9
2539,1
2540,10
2541,9
2542,9
2543,1
2544,1
2545,9
2546,1
2547,8
2548,9
2549,10
2550,10
2551,9
2552,8
2553,1
2554,8
2555,9
2556,1
2557,8
2558,9
2559,1
2560,9
2561,8
2562,7
2563,9
2564,9
2565,8
2566,1
2567,8
2568,8
2569,8
2570,9
2571,10
2572,9
2573,5
2574,9
2575,9
2576,1
2577,9
2578,10
2579,8
2580,9
2581,9
2582,9
2583,9
2584,10
2585,1
2586,9
2587,1
2588,1
2589,1
2590,8
2591,1
2592,1
2593,9
2594,8
2595,10
2596,8
2597,9
2598,7
2599,1
2600,10
2601,7
2602,8
2603,9
2604,1
2605,9
2606,8
2607,1
2608,9
2609,10
2610,8
2611,9
2612,1
2613,1
2614,8
2615,5
2616,1
2617,1
2618,8
2619,10
2620,1
2621,8
2622,8
2623,1
2624,1
2625,9
2626,9
2627,9
2628,7
2629,9
2630,9
2631,9
2632,1
2633,1
2634,1
2635,7
2636,9
2637,7
2638,8
2639,9
2640,9
2641,5
2642,1
2643,9
2644,8
2645,1
2646,8
2647,8
2648,9
2649,1
2650,8
2651,1
2652,7
2653,1
2654,10
2655,10
2656,1
2657,8
2658,1
2659,9
2660,9
2661,7
2662,5
2663,9
2664,9
2665,10
2666,1
2667,10
2668,9
2669,9
2670,9
2671,9
2672,7
2673,1
2674,1
2675,1
2676,9
2677,7
2678,8
2679,7
2680,1
2681,1
2682,10
2683,8
2684,1
2685,1
2686,7
2687,1
2688,1
2689,9
2690,9
2691,8
2692,1
2693,1
2694,1
2695,9
2696,9
2697,8
2698,1
2699,10
2700,6
2701,8
2702,10
2703,1
2704,10
2705,9
2706,1
2707,9
2708,10
2709,10
2710,9
2711,8
2712,1
2713,8
2714,10
2715,9
2716,8
2717,7
2718,9
2719,9
2720,9
2721,10
2722,8
2723,7
2724,1
2725,9
2726,8
2727,9
2728,9
2729,8
2730,9
2731,1
2732,9
2733,1
2734,9
2735,9
2736,7
2737,10
2738,9
2739,8
2740,10
2741,7
2742,9
2743,5
2744,7
2745,9
2746,8
2747,1
2748,10
2749,9
2750,8
2751,1
2752,9
2753,1
2754,5
2755,8
2756,5
2757,5
2758,9
2759,10
2760,9
2761,1
2762,9
2763,1
2764,10
2765,1
2766,7
2767,1
2768,10
2769,1
2770,7
2771,7
2772,8
2773,8
2774,1
2775,1
2776,9
2777,8
2778,9
2779,1
2780,10
2781,10
2782,9
2783,1
2784,8
2785,9
2786,1
2787,9
2788,8
2789,1
2790,9
2791,7
2792,8
2793,8
2794,8
2795,8
2796,1
2797,9
2798,8
2799,9
2800,8
2801,8
2802,9
2803,9
2804,1
2805,1
2806,10
2807,10
2808,9
2809,9
2810,9
2811,9
2812,8
2813,8
2814,2
2815,8
2816,9
2817,9
2818,1
2819,8
2820,1
2821,1
2822,1
2823,8
2824,9
2825,1
2826,8
2827,8
2828,1
2829,8
2830,1
2831,9
2832,9
2833,7
2834,1
2835,9
2836,9
2837,1
2838,5
2839,1
2840,1
2841,7
2842,9
2843,1
2844,9
2845,8
2846,1
2847,1
2848,5
2849,5
2850,1
2851,8
2852,1
2853,8
2854,7
2855,8
2856,10
2857,10
2858,8
2859,9
2860,9
2861,9
2862,9
2863,1
2864,9
2865,5
2866,10
2867,9
2868,7
2869,1
2870,1
2871,8
2872,1
2873,9
2874,9
2875,1
2876,10
2877,9
2878,1
2879,1
2880,1
2881,1
2882,6
2883,8
2884,9
2885,9
2886,1
2887,1
2888,10
2889,10
2890,9
2891,8
2892,9
2893,1
2894,1
2895,9
2896,9
2897,8
2898,9
2899,8
2900,9
2901,8
2902,8
2903,9
2904,1
2905,9
2906,9
2907,9
2908,9
2909,1
2910,9
2911,8
2912,1
2913,1
2914,9
2915,8
2916,8
2917,1
2918,1
2919,9
2920,1
2921,1
2922,9
2923,9
2924,1
2925,9
2926,9
2927,9
2928,1
2929,1
2930,7
2931,9
2932,1
2933,9
2934,9
2935,8
2936,7
2937,8
2938,7
2939,8
2940,9
2941,1
2942,9
2943,9
2944,8
2945,1
2946,9
2947,9
2948,9
2949,9
2950,7
2951,1
2952,1
2953,7
2954,8
2955,1
2956,8
2957,10
2958,1
2959,9
2960,1
2961,1
2962,9
2963,1
2964,9
2965,1
2966,1
2967,1
2968,9
2969,8
2970,10
2971,9
2972,9
2973,1
2974,5
2975,1
2976,8
2977,9
2978,10
2979,1
2980,8
2981,1
2982,7
2983,8
2984,7
2985,9
2986,1
2987,1
2988,7
2989,9
2990,10
2991,1
2992,9
2993,9
2994,9
2995,9
2996,9
